date;ID;resultID;ap_id;ip_ap;expected_download_mbps;expected_upload_mbps;speedtest_server_url;payload_download_size;payload_upload_size;result_download_mbps;result_upload_mbps;result_start_date;result_end_date;duration;result_execution;test_type;workflow_process_id;ap_type;is_satellite;cumple;result_message;flow_id
2023-11-01 07:27:36.383;59326;3569098;4741;172.25.46.51;13440.00;3360.00;http://172.25.133.10;4;2;17472.79;4130.73;2023-11-01 07:27:36.383;2023-11-01 07:28:27.170;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:25:46.407;20842;3569099;4768;172.25.120.3;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:25:46.407;2023-11-01 07:26:08.173;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072546-38204626-STX.py ] for speed test on [ 172.25.120.3 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:15:48.383;31484;3569100;4771;172.25.42.227;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:15:48.383;2023-11-01 07:16:10.183;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101071548-53045146-STX.py ] for speed test on [ 172.25.42.227 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:35:04.037;20847;3569101;4782;172.25.127.179;13440.00;3360.00;http://172.25.133.10;4;2;17763.79;7680.33;2023-11-01 07:35:04.037;2023-11-01 07:35:53.393;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:25:13.293;48660;3569102;4797;172.25.60.19;13440.00;3360.00;http://181.49.90.144;4;2;17859.52;8441.47;2023-11-01 07:25:13.293;2023-11-01 07:26:02.680;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:34:53.003;19820;3569103;4825;172.25.28.171;16800.00;4200.00;http://172.25.133.10;4;2;20787.81;9402.84;2023-11-01 07:34:53.003;2023-11-01 07:35:51.633;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:24:40.137;47376;3569104;4870;172.25.49.195;13440.00;3360.00;http://181.49.90.146;4;2;17777.39;8208.89;2023-11-01 07:24:40.137;2023-11-01 07:25:29.533;49;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:07:02.643;31726;3569105;4871;172.25.39.131;13440.00;3360.00;http://172.28.103.2;4;2;5222.92;4748.81;2023-11-01 07:07:02.643;2023-11-01 07:09:31.823;149;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:22:06.503;47741;3569106;4888;172.25.120.243;13440.00;3360.00;http://181.49.90.146;4;2;13519.34;3471.48;2023-11-01 07:22:06.503;2023-11-01 07:24:34.220;147;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:25:02.410;48580;3569107;5080;172.25.60.75;13440.00;3360.00;http://181.49.90.146;4;2;19648.92;9374.57;2023-11-01 07:25:02.410;2023-11-01 07:25:54.010;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:27:25.347;67709;3569108;5095;172.25.114.211;13440.00;3360.00;http://181.49.90.144;4;2;14200.23;7927.48;2023-11-01 07:27:25.347;2023-11-01 07:28:15.753;50;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:26:08.317;14479;3569109;5104;172.25.120.251;13440.00;3360.00;http://172.25.133.10;4;2;17782.42;8412.82;2023-11-01 07:26:08.317;2023-11-01 07:26:59.757;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:02:25.720;31291;3569110;5108;172.25.122.107;13440.00;3360.00;http://181.49.90.146;4;2;14010.04;4938.86;2023-11-01 07:02:25.720;2023-11-01 07:03:36.693;70;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:13:46.530;38793;3569111;5140;172.28.107.243;13440.00;3360.00;http://181.49.90.144;4;2;16596.66;5860.29;2023-11-01 07:13:46.530;2023-11-01 07:14:47.173;60;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:21:00.077;22507;3569112;5163;172.25.120.91;13440.00;3360.00;http://172.28.103.6;4;2;20715.33;8842.49;2023-11-01 07:21:00.077;2023-11-01 07:21:56.740;56;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:45:31.833;31026;3569113;5178;172.25.114.187;23520.00;5880.00;http://172.25.133.10;12;4;25931.69;16423.26;2023-11-01 07:45:31.833;2023-11-01 07:46:39.827;67;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:02:13.757;32365;3569114;5213;172.25.131.147;20160.00;5040.00;http://181.49.90.145;12;4;23476.47;7721.67;2023-11-01 07:02:13.757;2023-11-01 07:05:12.810;179;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:30:22.177;47428;3569115;5216;172.25.40.107;23520.00;5880.00;http://172.28.103.2;12;4;27632.52;6085.46;2023-11-01 07:30:22.177;2023-11-01 07:31:41.727;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:58:34.853;47441;3569116;5219;172.25.40.139;16800.00;4200.00;http://172.28.103.2;4;2;16147.14;3638.84;2023-11-01 07:58:34.853;2023-11-01 08:01:02.170;147;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:39:51.413;22533;3569117;5221;172.25.129.163;23520.00;5880.00;http://172.28.103.6;12;4;25073.66;10724.53;2023-11-01 07:39:51.413;2023-11-01 07:41:12.867;81;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:38:55.880;22532;3569118;5222;172.25.92.67;23520.00;5880.00;http://172.28.103.2;12;4;27654.98;11290.39;2023-11-01 07:38:55.880;2023-11-01 07:40:15.210;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:56:23.600;11188;3569119;5237;172.25.56.243;20160.00;5040.00;http://172.28.103.2;12;4;24093.44;10344.53;2023-11-01 07:56:23.600;2023-11-01 07:57:43.197;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:50:14.797;47405;3569120;5239;172.25.80.51;20160.00;5040.00;http://181.49.90.145;12;4;21304.74;6069.18;2023-11-01 07:50:14.797;2023-11-01 07:51:42.367;87;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:09:44.913;45735;3569121;5257;172.25.84.219;20160.00;5040.00;http://172.28.103.2;12;4;24392.63;10322.48;2023-11-01 07:09:44.913;2023-11-01 07:11:04.480;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:14:08.253;11130;3569122;5258;172.25.50.59;23520.00;5880.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 07:14:08.253;2023-11-01 07:14:30.030;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101071408-83431222-STX.py ] for speed test on [ 172.25.50.59 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:12:28.837;19211;3569123;5277;172.25.35.35;20160.00;5040.00;http://172.28.103.2;12;4;24382.88;10412.22;2023-11-01 07:12:28.837;2023-11-01 07:13:50.293;81;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:14:52.533;19404;3569124;5281;172.25.123.35;20160.00;5040.00;http://172.28.103.6;12;4;24387.09;10302.87;2023-11-01 07:14:52.533;2023-11-01 07:16:11.977;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:46:06.363;73927;3569125;5283;172.25.85.211;16800.00;4200.00;http://172.28.103.6;4;2;20408.20;9411.12;2023-11-01 07:46:06.363;2023-11-01 07:47:01.870;55;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:25:24.383;30082;3569126;5299;172.25.121.251;20160.00;5040.00;http://172.25.133.10;12;4;16874.53;10310.53;2023-11-01 07:25:24.383;2023-11-01 07:28:02.387;158;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:28:53.370;30056;3569127;5300;172.25.117.123;20160.00;5040.00;http://181.49.90.144;12;4;23371.68;7982.42;2023-11-01 07:28:53.370;2023-11-01 07:30:21.370;88;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:18:58.367;73728;3569128;5310;172.25.116.99;23520.00;5880.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 07:18:58.367;2023-11-01 07:19:20.183;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101071858-12419550-STX.py ] for speed test on [ 172.25.116.99 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:40:24.610;21832;3569129;5328;172.25.120.51;13440.00;3360.00;http://172.25.133.10;4;2;17777.90;8310.23;2023-11-01 07:40:24.610;2023-11-01 07:41:14.000;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:17:29.153;21834;3569130;5329;172.25.61.75;13440.00;3360.00;http://172.28.103.2;4;2;17901.99;8385.07;2023-11-01 07:17:29.153;2023-11-01 07:18:19.480;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:14:41.307;21836;3569131;5330;172.25.119.219;13440.00;3360.00;http://172.28.103.6;4;2;17866.60;7729.33;2023-11-01 07:14:41.307;2023-11-01 07:15:30.660;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:57:36.327;21572;3569132;5359;172.25.119.251;23520.00;5880.00;http://172.28.103.2;12;4;21093.30;11320.43;2023-11-01 07:57:36.327;2023-11-01 08:00:14.427;158;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:31:18.143;32280;3569133;5432;172.25.84.196;23520.00;5880.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:31:18.143;2023-11-01 07:31:40.000;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101073118-80743376-STX.py ] for speed test on [ 172.25.84.196 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:11:55.883;39161;3569134;5487;172.25.50.219;20160.00;5040.00;http://172.28.103.2;12;4;22375.88;10212.41;2023-11-01 07:11:55.883;2023-11-01 07:13:15.113;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:22:28.450;31961;3569135;5498;172.25.83.75;20160.00;5040.00;http://181.49.90.146;12;4;21352.37;6326.72;2023-11-01 07:22:28.450;2023-11-01 07:25:33.180;184;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:51:14.723;22520;3569136;5502;172.25.57.3;20160.00;5040.00;http://172.28.103.2;12;4;26784.60;25796.00;2023-11-01 07:51:14.723;2023-11-01 07:52:15.227;60;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:32:39.500;22522;3569137;5503;172.25.57.19;23520.00;5880.00;http://172.25.133.10;12;4;26383.81;24609.04;2023-11-01 07:32:39.500;2023-11-01 07:33:40.967;61;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:21:33.467;31015;3569138;5534;172.25.83.219;20160.00;5040.00;http://181.49.90.146;12;4;28779.72;836.53;2023-11-01 07:21:33.467;2023-11-01 07:24:33.360;179;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:35:15.183;31144;3569139;5537;172.25.83.227;23520.00;5880.00;http://181.49.90.145;12;4;29679.08;8226.53;2023-11-01 07:35:15.183;2023-11-01 07:36:46.593;91;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:07:59.917;55242;3569140;5546;172.25.58.147;20160.00;5040.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:07:59.917;2023-11-01 07:08:21.563;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101070759-15586627-STX.py ] for speed test on [ 172.25.58.147 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:23:34.333;45843;3569141;5581;172.25.132.219;13440.00;3360.00;http://181.49.90.144;4;2;16373.19;2181.69;2023-11-01 07:23:34.333;2023-11-01 07:27:42.667;248;succeeded;scheduled;MT-014281;indoor;1;NO;NULL;1
2023-11-01 07:24:07.250;45232;3569142;5675;172.25.124.219;13440.00;3360.00;http://172.25.133.10;4;2;17812.95;8366.18;2023-11-01 07:24:07.250;2023-11-01 07:24:56.530;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:26:41.350;59098;3569143;5692;172.25.62.211;13440.00;3360.00;http://172.28.103.2;4;2;5043.66;4110.99;2023-11-01 07:26:41.350;2023-11-01 07:28:04.627;83;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:18:36.477;32014;3569144;5792;172.25.35.219;20160.00;5040.00;http://172.25.133.10;12;4;24308.90;7296.41;2023-11-01 07:18:36.477;2023-11-01 07:19:57.010;80;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:51:53.350;73978;3569145;5839;172.25.84.139;16800.00;4200.00;http://181.49.90.146;-1;-1;-1.00;-1.00;2023-11-01 07:51:53.350;2023-11-01 07:52:15.077;21;failed;scheduled;MT-014281;indoor;1;FALLIDO;error from python script [ 20231101075153-61014870-STX.py ] for speed test on [ 172.25.84.139 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:38:22.937;26206;3569146;5857;172.25.80.43;13440.00;3360.00;http://172.28.103.2;4;2;17891.63;8407.07;2023-11-01 07:38:22.937;2023-11-01 07:39:14.133;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:51:42.463;36730;3569147;5933;172.25.87.11;16800.00;4200.00;http://172.25.133.10;4;2;13367.16;1357.56;2023-11-01 07:51:42.463;2023-11-01 07:54:12.763;150;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:53:32.920;20933;3569148;5978;172.25.66.83;13440.00;3360.00;http://172.28.103.2;4;2;17905.83;8146.25;2023-11-01 07:53:32.920;2023-11-01 07:54:22.270;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:13:02.240;21106;3569149;5980;172.25.66.59;13440.00;3360.00;http://172.25.133.10;4;2;17754.50;4728.54;2023-11-01 07:13:02.240;2023-11-01 07:13:51.683;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:33:34.523;32285;3569150;5990;172.25.109.27;23520.00;5880.00;http://172.28.103.6;12;4;23763.98;18578.13;2023-11-01 07:33:34.523;2023-11-01 07:34:41.133;66;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:03:39.730;22317;3569151;6031;172.25.65.91;16800.00;4200.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:03:39.730;2023-11-01 07:04:01.777;22;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101070339-61540375-STX.py ] for speed test on [ 172.25.65.91 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:40:35.430;25813;3569152;6032;172.25.72.43;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:40:35.430;2023-11-01 07:40:57.193;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074035-39688983-STX.py ] for speed test on [ 172.25.72.43 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:40:13.437;25916;3569153;6034;172.25.98.195;13440.00;3360.00;http://172.28.103.2;4;2;17903.25;6377.35;2023-11-01 07:40:13.437;2023-11-01 07:41:02.803;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:19:31.433;29415;3569154;6039;172.25.67.195;20160.00;5040.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:19:31.433;2023-11-01 07:19:53.253;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101071931-67341208-STX.py ] for speed test on [ 172.25.67.195 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:07:48.790;37360;3569155;6048;172.25.74.219;16800.00;4200.00;http://172.28.103.2;4;2;21026.10;9477.98;2023-11-01 07:07:48.790;2023-11-01 07:08:47.597;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:36:54.497;19643;3569156;6064;172.25.66.195;13440.00;3360.00;http://172.25.133.10;4;2;14991.99;8320.33;2023-11-01 07:36:54.497;2023-11-01 07:37:43.763;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:23:45.293;21527;3569157;6069;172.25.67.83;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:23:45.293;2023-11-01 07:24:07.097;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072345-45677515-STX.py ] for speed test on [ 172.25.67.83 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:38:33.890;21610;3569158;6131;172.25.175.155;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:38:33.890;2023-11-01 07:38:55.683;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101073833-57556711-STX.py ] for speed test on [ 172.25.175.155 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:44:58.023;21591;3569159;6141;172.25.169.11;13440.00;3360.00;http://172.25.133.10;4;2;15428.57;6560.73;2023-11-01 07:44:58.023;2023-11-01 07:45:47.407;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:24:29.123;49058;3569160;6159;172.25.93.107;13440.00;3360.00;http://172.28.103.6;4;2;14025.72;8389.24;2023-11-01 07:24:29.123;2023-11-01 07:25:20.453;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:39:18.107;21609;3569161;6172;172.25.175.131;13440.00;3360.00;http://172.28.103.6;4;2;17110.40;8297.99;2023-11-01 07:39:18.107;2023-11-01 07:40:09.477;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:48:53.530;67773;3569162;6186;172.25.162.19;16800.00;4200.00;http://172.28.103.6;4;2;18289.84;9340.30;2023-11-01 07:48:53.530;2023-11-01 07:49:46.000;52;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:18:03.010;36255;3569163;6240;172.25.86.171;20160.00;5040.00;http://172.28.103.6;12;4;24347.32;9872.63;2023-11-01 07:18:03.010;2023-11-01 07:19:23.557;80;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:19:53.613;30438;3569164;6292;172.25.72.59;23520.00;5880.00;http://172.25.133.10;12;4;524.97;1073.88;2023-11-01 07:19:53.613;2023-11-01 07:23:13.690;200;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:52:48.800;21946;3569165;6320;172.25.169.83;16800.00;4200.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:52:48.800;2023-11-01 07:53:10.563;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101075248-58421806-STX.py ] for speed test on [ 172.25.169.83 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:16:21.943;47561;3569166;6323;172.25.109.115;13440.00;3360.00;http://172.28.103.2;4;2;17898.47;8378.00;2023-11-01 07:16:21.943;2023-11-01 07:17:11.473;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:21:55.517;19350;3569167;6327;172.25.67.99;16800.00;4200.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 07:21:55.517;2023-11-01 07:22:17.343;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072155-73452599-STX.py ] for speed test on [ 172.25.67.99 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:41:54.390;18707;3569168;6375;172.25.149.155;13440.00;3360.00;http://172.25.133.10;4;2;17805.91;8358.61;2023-11-01 07:41:54.390;2023-11-01 07:42:43.793;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:03:58.650;32487;3569169;6382;172.25.93.3;16800.00;4200.00;http://172.25.133.10;4;2;20690.81;9465.89;2023-11-01 07:03:58.650;2023-11-01 07:04:54.047;55;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:42:05.910;21107;3569170;6393;172.25.66.27;13440.00;3360.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 07:42:05.910;2023-11-01 07:42:27.637;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074205-59880902-STX.py ] for speed test on [ 172.25.66.27 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:06:51.007;48524;3569171;6430;172.25.169.187;20160.00;5040.00;http://172.28.103.6;12;4;22689.66;6795.69;2023-11-01 07:06:51.007;2023-11-01 07:08:10.697;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:33:14.183;20250;3569172;6437;172.25.67.179;13440.00;3360.00;http://172.28.103.2;4;2;17915.33;8293.39;2023-11-01 07:33:14.183;2023-11-01 07:34:05.643;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:30:44.473;20816;3569173;6438;172.25.146.187;13440.00;3360.00;http://172.25.133.10;4;2;17677.80;7768.84;2023-11-01 07:30:44.473;2023-11-01 07:31:34.043;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:00:07.067;32317;3569174;6443;172.25.109.19;20160.00;5040.00;http://172.28.103.6;12;4;22700.09;8229.94;2023-11-01 07:00:07.067;2023-11-01 07:01:26.343;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:32:16.437;31629;3569175;6463;172.25.75.131;13440.00;3360.00;http://172.25.133.10;4;2;17804.24;8406.92;2023-11-01 07:32:16.437;2023-11-01 07:33:05.853;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:29:48.777;20810;3569176;6496;172.25.135.139;13440.00;3360.00;http://172.25.133.10;4;2;16948.42;9020.05;2023-11-01 07:29:48.777;2023-11-01 07:30:38.070;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:01:27.353;49146;3569177;6501;172.25.141.139;13440.00;3360.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:01:27.353;2023-11-01 07:01:49.147;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101070127-81089902-STX.py ] for speed test on [ 172.25.141.139 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:44:13.933;26810;3569178;6507;172.25.79.35;13440.00;3360.00;http://172.28.103.2;4;2;17900.75;8367.57;2023-11-01 07:44:13.933;2023-11-01 07:45:05.243;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:53:10.930;49279;3569179;6522;172.25.141.43;13440.00;3360.00;http://181.49.90.144;4;2;5404.34;5091.33;2023-11-01 07:53:10.930;2023-11-01 07:56:03.147;172;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:47:35.577;47662;3569180;6549;172.25.91.27;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:47:35.577;2023-11-01 07:47:57.367;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074735-26178228-STX.py ] for speed test on [ 172.25.91.27 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:24:18.227;32254;3569181;6568;172.25.76.139;20160.00;5040.00;http://172.28.103.6;12;4;29385.90;24015.03;2023-11-01 07:24:18.227;2023-11-01 07:25:20.610;62;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:48:09.317;68410;3569182;6586;172.25.205.123;16800.00;4200.00;http://172.25.133.10;4;2;21052.39;8928.03;2023-11-01 07:48:09.317;2023-11-01 07:49:06.793;57;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:49:39.120;49263;3569183;6596;172.25.141.235;16800.00;4200.00;http://181.49.90.145;4;2;18737.58;6314.00;2023-11-01 07:49:39.120;2023-11-01 07:50:29.080;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:36:10.447;19804;3569184;6612;172.25.135.11;13440.00;3360.00;http://172.28.103.6;4;2;15390.18;8939.82;2023-11-01 07:36:10.447;2023-11-01 07:37:01.003;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:38:00.977;26297;3569185;6648;172.25.174.19;13440.00;3360.00;http://172.28.103.6;4;2;17826.77;8388.32;2023-11-01 07:38:00.977;2023-11-01 07:38:50.363;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
